id,name,property_type,accommodates,review_scores_rating
510218,Spacious Upper West Side 1-Bedroom,Apartment,2,92
510454,Gramercy Pk Area; w Rooftop Gdn!,Apartment,2,100
476570,3RE - CARRIAGE HOUSE STUDIO OFF CTYD,Apartment,2,92
476571,2RE - CARRIAGE HOUSE STUDIO OFF CTYD,Apartment,2,90
510543,Best of  Greenpoint - cozy; garden-side room,Apartment,2,90
476919,Private Room on The Posh UES Near Parks Museums,Apartment,2,97
511436,Wake up to the skyline of the city; prime location,Loft,4,
476983,PRIVATE Room in Spacious; Quiet Apt,Apartment,3,92
511733,Artist Loft @ Bushwick; Brooklyn,Loft,3,100
511960,Wonderful east village floor thru,Apartment,3,83
478053,Great LES - Chinatown bedroom ,Apartment,1,94
512162,Amazing Triplex in the E Village,Apartment,2,91
478385,Sunny Midtown East Apt w- a Loft!!!,Apartment,4,95
512209,Your own townhouse in Bklyn Heights,House,16,99
512210,The Brooklyn Woodworker 3bdrm-2bth,Apartment,8,98
478832,Gorgeous 2 bdrm in Carroll Gardens,Apartment,4,100
478949,Spectacular Lux 1 Bed Apt; Best Location; Terrace!,Apartment,2,100
512775,The Cottage - 1500 sqft. of Privacy,Guesthouse,10,89
479002,Brooklyn Brownstone w- Beautiful Garden,House,6,99
479255,Perfectly Located East Vill 1 Bdrm,Apartment,2,98
513343,Cozy; Hella Sunny; and Convenient!,Apartment,2,100
513688,Boerum Hill Brownstone Garden Duplx,Apartment,7,97
479263,Mini Loft Williamsburg Bkln-Bedford,Loft,3,96
514457,Brownstone Beauty with Deck,Apartment,5,100
479285,Rent in beautiful Sunnyside Gardens,Apartment,1,97
514548,Live-Work Loft: 2-month rental (Feb and March),Loft,2,
479867,Williamsburg 2b apartment with deck,House,4,99
515408,Soho Apartment Stylish and Central,Condominium,4,90
481022,Super Cute Junior 1BR in LES!!,Apartment,2,88
516452,Big; Bright; and Beautiful,Apartment,3,100
516461,Great studio apt in midtown west!,Apartment,2,90
481440,Sunny and spacious Crown Heights 1BDRM; Brooklyn,Apartment,3,94
516643,Williamsburg Apt; close to metro L,Apartment,4,100
516916,Al's Place,House,2,70
516936,Cheerful and Charming Williamsburg,Apartment,3,100
482365,GREAT BRAND NEW 1 BED APT*TIMES SQ,Apartment,3,79
517626,Above Graham stop - L train,Apartment,1,98
517654,Beautiful apt 10 min to Wbrg!,Apartment,2,100
482765,Beautiful Brooklyn Brownstone,Apartment,2,99
517712,Charming Alcove Studio w- Terrace,Apartment,3,96
518566,Gorgeous; charming Upper East private room,Apartment,1,90
483414,Best double Room all included wifi,Apartment,2,96
518576,3 bedroom duplex apt with backyard,Apartment,6,94
483485,Downtown Full Floor Loft,Apartment,8,97
518960,Cozy and quiet with secret garden,Townhouse,2,96
519310,YOU ROOM IN NYC,Apartment,2,95
521018,1BR Loft in Brooklyn,Apartment,2,100
483505,Perfect and Stylish Williamsburg Apt,Apartment,3,96
521038,Cozy room in  2 bedrm apt in amazing Harlem!,Apartment,2,100
521522,Beautiful 3 room studio in Brooklyn,Apartment,2,98
484297,Large home in most desirable Brooklyn hood!,Townhouse,10,100
484312,Loft-Like Park Slope 3bdr Duplex,Apartment,8,93
521672,Luxury Loft in Creative and Fun Apt,Apartment,2,92
484645,Cozy and Inviting Sublet Studio!,Apartment,2,96
521806,Airy 1BR nice area Queens nr subway,Apartment,2,93
484728,Modern 1br by ocean in Brooklyn,Loft,3,93
485026,Sunny Apt in Brooklyn-Close to Manhattan,Apartment,4,97
522081,Guest Room in Art Loft in Chelsea,Loft,2,99
523020,Gorgeous breath taking river view ,Apartment,1,
523123,Tranquility and convenience in Bklyn,Townhouse,6,100
486350,Great 2 bedroom apartment in Williamsburg!,Apartment,4,100
525120,Very cute quiet Studio in chelsea,Apartment,2,92
488083,Nice apartment with a deck!,Apartment,2,94
488309,MODERN; QUIET PRIVATE APT.,Apartment,2,91
525293,Yankee Nest,House,7,92
525388,Greenpoint gypset retreat,Apartment,1,100
525412,Beautiful sunny Nolita-Soho Apt,Apartment,2,93
489018,Lovely Central East Village 4p Apt,Apartment,4,97
525523,Comfortable Private Room in Upper Manhattan 2BR,Apartment,2,91
489365,PRIME LOCATION STYLISH COMFORT,Apartment,3,97
489924,South Slope Private Bedroom,Apartment,2,90
489962,Retired Teacher's Upper Westside studio,Apartment,2,95
489965,A Gem in Harlem - Modern Living,Apartment,2,93
490011,Great for families!,Apartment,4,
525741,DUMBO MidCentury  - Long Term Stay over holidays,Apartment,5,91
526520,Large light-filled Apt in Brooklyn,Apartment,2,
490278,Lovely 1BR - Midtown East by metro!,Apartment,2,90
491123,Cozy Love Nest Prospect Heights ,Apartment,2,95
526532,Beautiful Spacious Brownstone,Apartment,3,94
491529,3 bdrm family friendly home in central Park Slope,Townhouse,5,95
491942,Renovated Spacious 1BR Upper West,Apartment,2,92
491977,Stylish Large 1bd APT in Chinatown-Tribeca NYC,Apartment,2,89
526923,Come stay in super comfy and cozy!,Apartment,2,96
526942,UES Jewel-Private Long Term Rental,Apartment,2,80
527076,Great 1BR; 1BaR in Lux Bldg w Pool,Apartment,2,
493177,Two Bridges District Chinatown NYC,Apartment,2,89
493611,Huge sunny artist loft +roof garden,Loft,4,95
494296,Brooklyn waterfront large sunny apt,Apartment,1,
527422,2 BDRM APT. LOTS OF SPACE!  GRT VU,House,5,91
528485,Furnished  bed Room in sunny South Park Slope,Apartment,1,100
494937,HUGE Full Floor loft - SoHo (2 Bedrooms),Loft,6,91
495249,10min Walk and 15mins to Tourist Spot,Townhouse,2,98
529007,AMAZING NYC 1BR WITH GR8 VIEWS,Apartment,6,90
529340,Williamsburg-1 Bdrm-Manhattan View,Apartment,2,96
530074,Room 2; Victorian Home to Enjoy!,House,2,97
530135,Room 3; Victorian Home to Enjoy!,House,1,99
496166,Beautiful; Spacious 4 BR Brooklyn Brownstone,House,8,98
497370,Carroll Gardens Carriage House,House,4,92
530247,☆ Thanksgiving in the <3 of NYC! ☆ 2BR ENTIRE HOME,Apartment,5,100
498052,Spacious; modern Apartment,Apartment,2,100
498120,Hi Traveler.. welcome,House,1,100
530431,Bright; Renovated 1BR in Brownstone,Apartment,4,97
498693,White Box Loft with private room,Loft,1,92
530576,1bedroom; 70s UWS;brownstone charm,Apartment,1,95
498859,NYC 30 min by Subway; Brooklyn 2,Apartment,6,96
530632,Sunny + Charming 2 BR in Brooklyn Brownstone,Apartment,5,100
499763,Large bedroom w bath in midtown nyc,Apartment,1,
531091,Large spacious two bedroom close to  Manhattan,Apartment,7,94
499778,Lovely; perfectly located 2-br,Apartment,4,100
500845,Trendy Nest in the East Village,Apartment,3,91
531208,Industrial Loft in Williamsburg,Loft,3,98
500886,BEAUTIFUL ROOM IN BKLYN BROWNSTONE,House,2,99
531258,1 BR Charmer - Greenwich Village - 30 day+ stay,Apartment,4,86
531455,SPACIOUS ONE BEDROOM APT by PROSPECT PARK,Apartment,2,93
501082,Private Bdrm and Bath-30-night min-Weekly Maid Serv.,Apartment,2,99
531662,(A) CRASH PALACE,House,4,87
501098,Private Bedroom in Wooden House,House,2,95
532288,A Little West Village Charm...,Apartment,2,94
532606,Sunny large studio; near Times Sq.,Apartment,1,100
501693,Room w-pvt bathroom on Central Park,Apartment,2,89
532749,Very Large; Airy; and Bright Loft -Williamsburg,Loft,4,96
533506,2RW - CARRIAGE HOUSE STUDIO OFF CTYD,Apartment,2,94
502132,Beautiful Downtown Manhattan Share,Apartment,1,93
533625,Sunny 2 Bedroom Duplex with Garden,Apartment,6,94
502309,Sunny Rm #1; A-C; Park; express Q train,Apartment,2,96
533927,Large NYC Chelsea Studio - King Bed,Apartment,2,94
534822,[1704-2 ]Lux 2BR - Bridge Tower Place - UES,Apartment,4,
502429,Park Slope duplex with backyard,Townhouse,6,98
534897,CHELSEA APT- SPACE; LIGHT; BEAUTY! ,Apartment,3,100
535095,Beautiful apartment in Prospect Heights,Apartment,2,98
535352,Upper West Side 1-bedroom,Apartment,2,96
503460,Spacious Apartment w extra room,Apartment,1,95
571564,large spacious room,House,2,91
573612,Sunny Private Bedroom by Express Train; Colleges!,Apartment,2,97
536328,semi private room ,Apartment,1,
536578,Nice and clean private space in Bklyn loft.,Apartment,2,91
536985,Studio on 23rd and 6th Avenue!,Apartment,2,
573671,Luminous Modern Apt Share for Young Professionals,Apartment,1,93
537386,Upper East Side Apartment,Apartment,2,97
538012,Colorful place in Upper Manhattan,Apartment,1,94
573795,Spacious Stylish  2 Bedroom Suite,Condominium,10,89
538344,East Village Oasis! Entire 1Bd Apt,Condominium,4,93
538424,[1072]Lux 1 Bedroom-Midtown West,Apartment,2,
573850,Sunny spacious room close to transportation,Apartment,2,90
538590,cozy 2bedroomAPART 10min to MIDTOWN,Apartment,4,93
573870,Central Park West- 80s One bedroom!,Apartment,4,89
539087,Lively neighborhood; large peaceful apartment!,Apartment,2,97
575061,Your own floor (private) in prime Williamsburg!!,Apartment,2,98
539160,Manhattan *SuperHost* Luxury 2 Bdrm Apt Sleeps 6+,Apartment,7,98
576227,Bright and Spacious Manhattan,Apartment,2,100
576426,TIMES SQ - FABULOUS 1BR- BEST VIEW!,Apartment,3,95
539350,Hell's Kitchen Musician's Hideaway,Apartment,4,94
576916,Beautiful; Quiet; Spacious 1BR - UWS by parks,Apartment,4,100
577243,Authentic Greenpoint with View,Apartment,1,100
540057,Stylish Uptown Westside Apt.,Apartment,5,96
577324,Stylish Clean Room 20min to Midtown!,Apartment,2,92
541725,Entire loft; best Williamsburg,Loft,2,98
542054,3RW - CARRIAGE HOUSE STUDIO OFF CTYD,Apartment,2,94
577703,Romantic Creative Retreat: Feel the Glow,Apartment,2,97
542203,QUITE LOVELY STUDIO IN HEART OF HELLS KITCHEN**,Apartment,3,85
543792,Studio Apartment Bushwick-Ridgewood,Apartment,4,94
544039,Luxury 2-bdrm w Piano and Gym,Apartment,4,
577824,Spacious Creative Apartment - 1 Bedroom,Apartment,2,100
578267,*Lovely Bedroom! Big Sunny Apt*Manhattan*,Apartment,1,95
544131,Heart of Greenwich Village near Bleecker St,Apartment,1,93
578941,Beautiful Park Slope 2 bedroom,Apartment,5,95
544324,Gorgeous Lower Chelsea 1 Bedroom,Apartment,3,89
544331,1 corner bedroom with lots of light,Apartment,3,96
579716,Sweet n' Spectacular PARK SLOPE!,Apartment,2,98
545261,Clinton Hill Lux Apt Grill and Lawn,Apartment,3,100
545586,FAMILY-KID FRIENDLY BKLYN+ROOFDECK;,Apartment,4,91
580323,Upper East Side Charming Bedroom avail in 2BRM apt,Apartment,2,99
545651,COMFORTABLE PRIVATE ROOM FOR RENT,House,2,91
581180,Beautiful Fresh Studio for Sublet,Apartment,3,92
545949,The Real Cool Large Private Deal.,Loft,6,92
546383,My Little Guest Room in Flushing,House,2,96
546442,Beautiful large Fort Greene Studio,Apartment,3,97
546504,Brooklyn Heights 1brm Private Deck,Apartment,2,100
581421,Pvblic Bath Creative Loft,Apartment,2,100
546573,Stunning apt with downtown views!,Apartment,6,94
547830,Brooklyn Summer Sublet-Ditmas Park,Apartment,3,
581488,1000ft² - Chic 2BR on best Block,Apartment,3,100
581542,Escape to our Great Beach Getaway,Apartment,4,95
581588,Studio - Landmark Block-House,Apartment,4,
548133,Chic Clinton Hill One-Bedroom Apt,Apartment,2,98
582372,Comfy New York City Launching Pad!!,Townhouse,2,98
548184,Cozy Room in GREENPOINT Apt. YeY,Apartment,1,
548775,Christmas in NYC-Inexpensive,Apartment,2,
583224,Spacious Gorgeous Apt w- Great View,Apartment,2,83
583352,Charming Loft in the East Village,Loft,2,96
548799,NYC midtown studio apartment,Apartment,2,96
584122,PRIVATE ROOM in HELL'S KITCHEN; NYC,Apartment,1,95
549873,1 BR with garden--East Village,Apartment,2,96
584881,Cozy Apartment in Williamsburg,Apartment,2,93
585300,Furnished 1 separate room; No Inqry,Townhouse,2,89
585369,SOHO-VILLAGE CHARMING STUDIO,Apartment,2,94
550288,Cozy Upper East Side 1 Bedroom,Apartment,2,97
585491,Beautiful Modern Apt in Brooklyn,Apartment,4,97
585937,Comfortable 1 Bedroom in Greenpoint,Apartment,3,97
550297,GREAT Location in Chelsea!,Apartment,2,91
586521,[1708-1] 1BR - Upper  West Side,Apartment,1,
586840,HOLA! HUGE-NICE SPACE IN UPTOWN MANHATTAN,Apartment,3,95
587058,[1749] 1BR at Archstone Chelsea,Apartment,2,
550653,Sun Fill Room in a Spacious Apt,Apartment,2,96
587519,Huge Bdrm in New Wilibrg 3 Bed Loft,Apartment,1,80
587554,WarmandCozy Studio West Village,Apartment,2,95
550777,Lrg1Bdrm; Terrace w- Cent.Park View,Apartment,2,88
587641,Luxury Pad NYC - Williamsburg Loft,Loft,2,100
550858,Gorgeous Chelsea loft in the heart of Manhattan,Loft,5,100
587698,Very close to Downtown Awesome Room,Apartment,2,98
587740,Designer open space in TriBeCa Soho 1000sq ft,Loft,2,93
551114,Perfect Lower East Side studio,Apartment,2,93
552502,Private BR; Bath and Books in BRKLYN,Condominium,2,91
588677,Entire Apt in Central Williamsburg,Apartment,4,83
589136,"Cozy Brooklyn ""Treehouse"" Apartment",Apartment,2,97
552519,Brooklyn Amazing 2bedrm Luxury Apt,Apartment,6,95
589271,[1975] Lux 1 Bedroom - Financial District,Serviced apartment,2,60
590511,[1699-SC]Studio at Archstone E. 39th,Apartment,2,
590903,COMFY APT CLOSE CENTRAL PRK and TRAIN,Apartment,2,97
552639,Beautiful 2-BDRM Brownstone Apartment,Apartment,5,99
591135,Awesome Place! Amazing Location!!!,Apartment,1,96
553516,One Bdrm in Trendy Prospect Hts,Apartment,2,90
553565,Feels like home with park view,Apartment,2,97
591565,Everyone who stays leaves happy!,Loft,4,98
553862,Bedroom; kitchen and private garden,Condominium,2,97
554165,Brand new 2 bed with gorgeous view of skyline,Apartment,6,97
591710,Spacious one bedroom apartment in Brooklyn Heights,Apartment,4,98
555206,Spacious Room-Hip East Village Apt!,Apartment,1,97
592785,Adorable 1 Bedroom,Apartment,3,91
592831,Beautiful Bedroom in Brooklyn,Apartment,2,92
556903,Upper West Side 1 Bedroom!,Apartment,4,95
592853,A GEM IN THE CITY,Apartment,2,96
593000,Cozy 1BD Manhattan close Central Pk,Apartment,2,93
593292,Penthouse Studio East 50s Terrace,Apartment,2,89
593320,In Manhattan+1 Small Block to train,Apartment,3,89
593350,Spacious Bushwick Apt - Creative spot 4 cat people,Apartment,2,97
593962,Beach and Quiet Room 4 Rent,Apartment,2,96
594020,In_Manhattan+1 Small Block to train,Apartment,4,89
557018,GREAT Private Room in Chelsea!,Apartment,2,90
594036,Spacious Greenwich Village Loft,Apartment,4,100
557213,Artist's Eclectic Harlem Hideaway,Apartment,1,92
594193,Large loft Perfect location -2 bed,Apartment,5,93
594640,NYC-Chelsea-very spacious 1 bdr apt,Apartment,3,96
557487,Full apartment close to G and L train,Apartment,2,98
559324,[1172-1] Luxury 1BR at 777 6th Avenue; NY,Serviced apartment,2,
595321,Williamsburg Peace for the Solo Traveler,Apartment,1,100
559511,Huge and sunny 1BR apt in Greenpoint,Apartment,3,87
560078,Gorgeous Unique Garden-Terrace-Apt.,Apartment,2,96
596373,Four bedroom brownstone with 2 bath,Apartment,10,92
560406,Charming old school 1BR in C. Gardens Brooklyn,Apartment,2,100
561732,Beautiful and Peaceful home in NY,House,2,
562098,Wonderful W. Harlem Brownstone,Apartment,2,95
596391,Beautiful Chelsea 1 Bedroom!,Apartment,2,86
596442,Modern; Bright; Spacious 2 Bed; 2 Bath,Condominium,4,100
596448,The Perfect Brooklyn Heights Apt,Apartment,2,96
562449,Large; Quiet; Sunny | Best LOCATION,Apartment,3,91
597544,Dream Room in Sunnyside New York,Apartment,1,97
562478,Wonderful Upper East Side Apartment,Apartment,4,90
597624,Beautiful apartment in Park Slope,Apartment,3,99
563442,Designer Studio in the HEART of WV!,Apartment,2,88
597668,Historic Brownstone Garden Apt,Apartment,2,94
563496,Studio Apartment Greenwich Village,Apartment,2,89
564049,Lovely Manhattan Apartment,Apartment,2,96
598254,Spacious one bedroom apartment,Apartment,2,100
564184,CLEAN PRIVATE ROOM IN CHELSEA NYC,Apartment,2,97
598612,Most breathtaking view of Manhattan,Apartment,4,94
564447,GREAT DEAL IN TIMES SQ.-HK,Apartment,2,95
564649,Sunny Unique Gramercy Glass Loft,Apartment,2,98
599336,Spacious Room in Shared Apartment,Apartment,2,87
564751,Artist space for creative nomads.,Apartment,1,92
565701,COSY AND SPACIOUS ROOM IN BROOKLYN,Apartment,2,94
565723,[1550-1]Lux 1 BR-Symphony House,Apartment,2,60
599595,BIG UWS APT-BLOCK FROM CENTRAL PARK,Condominium,2,100
565814,Bright friendly room in Brooklyn,Apartment,1,100
566712,GREAT EAST VILLAGE LOCATION; ELEVATOR and ROOFTOP!!!,Apartment,4,95
600286,lovely; spacious wmsbrg apt w deck,Apartment,4,95
566943,Manhattan Room 10 min to Columbia University,Apartment,2,92
567195,Beautiful Garden Duplex in Brooklyn,House,4,93
600775,Sml Rm in pr. Brst in Pk Sl great for Med-students,House,2,95
568661,Bright; Airy Loft Apt in Bushwick,Loft,2,100
568743,Cute 2BR East Village Best location,Apartment,5,83
569255,Red Hook Modern ,Apartment,4,84
600877,Rare Loft Apt in Heart of Brooklyn,Apartment,4,100
570011,Cool; Comfort and Convenience,Apartment,2,93
570218,Duplex Loft in Fort Greene,Loft,3,100
602070,Amazing Greenpoint-WBurg; BRKLN 1BR,Apartment,2,96
570750,Urban Retreat spacious 2bdr,Apartment,6,95
570797,Room for Two in Midtown West,Apartment,2,98
570865,Park Slope-Prospect Hghts Apartment  2 bedroom,Apartment,4,91
602142,2B+Office Perfect 4 Young Family!!,Apartment,5,88
607781,Convenient; Central; Comfortable,Apartment,2,93
602250,College Students see New York !,Apartment,2,
609213,Cozy 1BR apart. in Prospect Hts; BK,Apartment,2,87
609559,Queens Quality Convenient Apartment,Apartment,3,99
602453,Cosy Large Bedroom Park Slope,Apartment,2,95
609983,Gorgeous 1 Bdrm Haven-Shared Ktchn,Apartment,2,98
610015,Best!  Glam-Retro Large  UWS 1 Bdrm-Junior 4,Apartment,3,98
610596,Chateau Gowanus,Townhouse,5,97
610621,Brooklyn Loft - Clinton Hill,Apartment,6,94
602533,Your NYC Airbnb - Spacious Room w- Private Balcony,Townhouse,2,94
611009,HUGE East Village 2 Bd w-Priv Yard,Condominium,6,94
602765,Beautiful room in Williamsburg ,Apartment,1,88
602888,Bright UES Gem Near Central Park,Apartment,2,92
604401,Room w Loft n  Artist Studio-Gallery,Apartment,1,100
611408,Cozy Comfortable Friendly and Cheap!,House,1,
606269,Garden Oasis in the ♥️ of NYC | Steps to Times Sq!,Apartment,2,98
606623,FANO'S VERSICOLOR LOUNGE    ST.LUCIA,Apartment,2,
607525,New York City Dream Loft,Loft,4,95
607735,Brownstone Home - BEST BKLYN BLOCK!,Loft,2,96
651475,Comfortable; clean and quiet in EV,Apartment,2,92
612936,1 FLOOR OF A BROWNSTONE WITH GARDEN,Apartment,2,93
651648,One Bedroom Apartment in an 1879 Brownstone,Apartment,2,98
652371,ELEGANT MIDTOWN EAST STUDIO E.52 ST,Apartment,2,73
613528,Full-Service Studio Apt in Brownstone-Townhouse,Apartment,2,97
652459,[1753] 1BR At 15 Park Row in N.Y.,Apartment,2,
652466,32nd St and Lexington Ave - Doorman Beautiful Studio,Apartment,2,100
652515,COLUMBUS CIRCLE~FULLY FURNISHED!!!,Apartment,2,100
